species,owner,countryof_origin,farm_name,lot_number,mill,ico_number,company,altitude,region,producer,numberof_bags,bag_weight,in_country_partner,harvest_year,grading_date,owner1,variety,processing_method,moisture,category_one_defects,quakers,color,category_two_defects,expiration,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,aroma,flavor,aftertaste,acidity,body,balance,uniformity,clean_cup,sweetness,cupper_points,total_cup_points
Arabica,yunnan coffee exchange,China,pu'er city longke coffee co.ltd,YNC-16115,pu'er city longke coffee co.ltd,,yunnan coffee exchange,1700,yunnan,Pu'er City Longke Coffee Co.Ltd,3,60 kg,Yunnan Coffee Exchange,2015,"April 6th, 2016",Yunnan Coffee Exchange,Catimor,Natural / Dry,0.1,0,0.0,Green,0,"April 6th, 2017",m,1700.0,1700.0,1700.0,63.7921431032108,64.46883241861788,67.0450261809832,59.90469214398085,61.45847938985257,57.96702113838552,100.0,100.0,100.0,60.97769115407209,64.63889645637009
Arabica,essencecoffee,Guatemala,el injerto s.a.,,el injerto s.a.,11999144,essence coffee,1770,huehuetenango,Arturo Aguirre,36,30 kg,Blossom Valley International,2014,"May 23rd, 2015",EssenceCoffee,Pacamara,Natural / Dry,0.11,0,0.0,Green,1,"May 22nd, 2016",m,1770.0,1770.0,1770.0,59.45567645614405,57.33580623084404,63.35271559255911,54.72897410968047,61.45847938985257,75.56270040993134,100.0,100.0,100.0,58.94266813856932,64.63889645637009
Arabica,the coffee source inc.,Costa Rica,several,,cafe altura de san ramon,5-562-0006,the coffee source inc.,1300,west valley,Cafe Altura de San Ramon,250,3 lbs,Specialty Coffee Association,2014,"May 1st, 2014",The Coffee Source Inc.,Caturra,Washed / Wet,0.0,0,0.0,Bluish-Green,0,"May 1st, 2015",m,1300.0,1300.0,1300.0,61.62526177930171,66.4885778857409,67.0450261809832,61.969754794509214,65.92884500739828,66.43005638128265,100.0,100.0,35.404048572007326,63.108751296013764,64.63889645637009
Arabica,the coffee source inc.,Costa Rica,several,,cafe altura de san ramon,5-562-0016,the coffee source inc.,1300 msnm,san ramon,SEVERAL,250,3 lbs,Specialty Coffee Association,2014,"May 1st, 2014",The Coffee Source Inc.,Caturra,Washed / Wet,0.1,0,0.0,Bluish-Green,2,"May 1st, 2015",m,1300.0,1300.0,1300.0,63.7921431032108,52.07203828920501,56.20877889695938,54.72897410968047,68.45350997602131,73.22913015363474,100.0,100.0,100.0,60.97769115407209,64.63889645637009
Arabica,ethiopia commodity exchange,Ethiopia,phone number | 0911-513824 email: gmt.ft,,,010/0157,,,yirgacheffe,"Contact name | Egziabhez Mezgebe, GMT Industrial Plc",360,6 kg,Ethiopia Commodity Exchange,2009/2010,"June 17th, 2010",Ethiopia Commodity Exchange,,,0.05,0,0.0,,2,"June 17th, 2011",m,,,,59.45567645614405,59.88172945979051,65.32136346838936,66.25804828653614,58.69548950759715,60.42496563103818,100.0,100.0,100.0,65.03924947868458,64.63889645637009
Arabica,juan luis alvarado romero,Guatemala,la esperanza y anexos,11/23/0177,beneficio ixchel,11/23/0177,"unex guatemala, s.a.",,oriente,MARGARITA AVILA DE NUYENS,250,69 kg,Asociacion Nacional Del Café,2016,"April 27th, 2016",Juan Luis Alvarado Romero,Bourbon,,0.1,0,2.0,Green,2,"April 27th, 2017",m,,,,63.7921431032108,62.23857099314461,60.79794852084138,64.06237560910118,63.83008247411338,60.42496563103818,100.0,100.0,100.0,58.94266813856932,64.30317663511983
Arabica,exportadora de cafe condor s.a,Colombia,various,,trilladora agricola,3-68-0102,exportadora de cafe condor s.a,1550 msnm,santander,varios,275,70 kg,Almacafé,2015,"April 8th, 2015",Exportadora de Cafe Condor S.A,Caturra,Washed / Wet,0.11,0,0.0,Green,0,"April 7th, 2016",m,1550.0,1550.0,1550.0,67.31179990686952,62.23857099314461,63.35271559255911,64.06237560910118,53.33947586072594,60.42496563103818,100.0,100.0,100.0,60.97769115407209,64.30317663511983
Arabica,the coffee source inc.,Guatemala,coop. hoja blanca - fedecocagua,,coop. hoja blanca - fedecocagua,11-30-0593,the coffee source inc.,1400 msm,huehuetenango,Coop. Hoja Blanca - Fedecocagua,250,1 kg,Specialty Coffee Association,2012,"January 18th, 2012",The Coffee Source Inc.,Caturra,Washed / Wet,0.0,0,0.0,,7,"January 17th, 2013",m,1400.0,1400.0,1400.0,69.08952548890379,64.46883241861788,58.47385198334097,61.969754794509214,58.69548950759715,55.58829507324834,100.0,100.0,100.0,60.97769115407209,64.22191662866055
Arabica,seid damtew coffee planataion,Ethiopia,seid damtew coffee planation,,at site and addis ababa,495,seid damtew coffee planation,,"kefa zone, gimbo distict, at a place called woka araba, south west ethiopia.",SEID DAMTEW COFFEE PLANATION,320,19200 kg,METAD Agricultural Development plc,2016,"August 9th, 2016",SEID DAMTEW COFFEE PLANATAION,Other,Natural / Dry,0.11,0,1.0,Green,8,"August 9th, 2017",m,,,,56.73472461878255,64.46883241861788,56.20877889695938,64.06237560910118,65.92884500739828,62.80697364481954,100.0,100.0,100.0,58.94266813856932,64.06237560910118
Arabica,steven kil,Ethiopia,aricha coop,,aricha coop,,the specialty coffee appraisers institute of asia,1700,aricha,BNT,100,60 kg,Specialty Coffee Association,2014,"October 7th, 2014",Steven Kil,,Natural / Dry,0.1,2,0.0,Green,7,"October 7th, 2015",m,1700.0,1700.0,1700.0,72.54104834195455,64.46883241861788,50.90766054699463,64.06237560910118,63.83008247411338,62.80697364481954,37.093842995122785,100.0,100.0,65.03924947868458,64.06237560910118
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona pacific farmers cooperative,,kona pacific farmers cooperative,HDOA 210310,,,kona,,27,0 lbs,Specialty Coffee Association,,"May 17th, 2010",Kona Pacific Farmers Cooperative,,,0.0,0,0.0,,0,"May 17th, 2011",ft,,,,47.830941407315294,62.23857099314461,71.60080490912375,59.90469214398085,63.83008247411338,57.96702113838552,100.0,100.0,100.0,60.97769115407209,64.06237560910118
Arabica,troy quimby,Costa Rica,estate la patricia,LP-C211-180,micro beneficio la cabaña-javier meza,,bold coast coffee,1900,tarrazu,Manuel Montero,36,46 kg,Specialty Coffee Association,2016,"January 30th, 2017",Troy Quimby,Catuai,Washed / Wet,0.12,1,1.0,Green,1,"January 30th, 2018",m,1900.0,1900.0,1900.0,59.45567645614405,64.46883241861788,56.20877889695938,61.969754794509214,63.83008247411338,60.42496563103818,100.0,100.0,100.0,60.97769115407209,63.679593973218786
Arabica,"el equimite, cafetal biodinámico",Mexico,various,Mezcla Veracruz 01,"cafetal el equimite, rancho agroecológico",,"cafetal el equimite, rancho agroecológico, s.p.r. de r.l.",1300,veracruz,Varios productores minifundistas,1,30 kg,Centro Agroecológico del Café A.C.,2015,"September 21st, 2016","El Equimite, Cafetal Biodinámico",Typica,Washed / Wet,0.09,0,0.0,Green,3,"September 21st, 2017",m,1300.0,1300.0,1300.0,59.45567645614405,64.46883241861788,63.35271559255911,57.536456087590935,55.91180052581991,60.42496563103818,100.0,100.0,100.0,65.03924947868458,63.679593973218786
Arabica,rashid moledina & co. (msa) ltd.,Kenya,machure estate,,,37/672/0016,rashid moledina & co. (msa) ltd,1580,central kenya,,38,60 kg,Kenya Coffee Traders Association,2012,"April 19th, 2013",RASHID MOLEDINA & CO. (MSA) LTD.,SL34,Washed / Wet,0.0,0,0.0,Green,5,"April 19th, 2014",m,1580.0,1580.0,1580.0,56.73472461878255,59.88172945979051,60.79794852084138,66.25804828653614,65.92884500739828,57.96702113838552,100.0,100.0,100.0,58.94266813856932,63.679593973218786
Arabica,nucoffee,Brazil,sitío são geraldo,,,002/1251/0242,nucoffee,1100m,grama valley,Idalina M. De Andrade Ferreira,31,60 kg,NUCOFFEE,2012,"February 29th, 2012",NUCOFFEE,Mundo Novo,Natural / Dry,0.12,0,0.0,Green,3,"February 28th, 2013",m,1100.0,1100.0,1100.0,63.7921431032108,64.46883241861788,63.35271559255911,59.90469214398085,55.91180052581991,55.58829507324834,100.0,100.0,100.0,63.108751296013764,63.679593973218786
Arabica,young kim,Mexico,kassandra,,,016-2484-04,,1400 masl,mexico,Finca Kassandra,1,1 kg,Specialty Coffee Association,2010-2011,"April 6th, 2011",Young Kim,Pacamara,,0.0,0,0.0,,0,"April 5th, 2012",m,1400.0,1400.0,1400.0,61.62526177930171,67.8892596538815,60.79794852084138,66.25804828653614,47.14497441387748,60.42496563103818,100.0,100.0,100.0,58.94266813856932,63.679593973218786
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona pacific farmers cooperative,,,HDOA#210306,,,kona,,15,100 lbs,Specialty Coffee Association,,"February 24th, 2011",Kona Pacific Farmers Cooperative,,,0.0,0,0.0,,1,"February 24th, 2012",ft,,,,56.73472461878255,62.23857099314461,60.79794852084138,57.536456087590935,65.92884500739828,64.68213542417124,100.0,100.0,100.0,58.94266813856932,63.679593973218786
Arabica,carl walker,Guatemala,la igualdad,,concepcion,11-194-0014,,3500-5200 feet,"chuva, san marcos",Federico Weller,275,69 kg,Specialty Coffee Association,2009/2010,"September 7th, 2010",Carl Walker,,,0.04,0,0.0,,1,"September 7th, 2011",ft,1066.8,1584.96,1325.88,59.45567645614405,66.4885778857409,58.47385198334097,64.06237560910118,58.69548950759715,55.58829507324834,100.0,100.0,100.0,63.108751296013764,63.679593973218786
Arabica,"lin, che-hao krude 林哲豪",Taiwan,baishengcun coffee 百勝村咖啡莊園,,baishengcun coffee 百勝村咖啡莊園,Taiwan,taiwan coffee laboratory,800 m,natou county,SU CHUEN SHIAN 蘇春賢,20,40 kg,Specialty Coffee Association,2015,"June 9th, 2015","Lin, Che-Hao Krude 林哲豪",Typica,Semi-washed / Semi-pulped,0.11,0,0.0,Green,0,"June 8th, 2016",m,800.0,800.0,800.0,53.78866214870563,59.88172945979051,67.0450261809832,51.933800269713245,65.92884500739828,62.80697364481954,100.0,100.0,100.0,60.97769115407209,63.24711469290632
Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",hasambo amcos,,taylor winch (t) ltd,C47,taylor winch (t) ltd,1620m,mbeya,Hasambo AMCOS,134,60 kg,Africa Fine Coffee Association,2014,"December 12th, 2014",Taylor Winch (T) Ltd,Other,Washed / Wet,0.12,0,0.0,Green,2,"December 12th, 2015",m,1620.0,1620.0,1620.0,63.7921431032108,59.88172945979051,63.35271559255911,61.969754794509214,58.69548950759715,57.96702113838552,100.0,100.0,100.0,58.94266813856932,63.24711469290632
Arabica,artemio zapata tejeda,Mexico,el suspiro,,pacho viejo,1104385872,,1200,coatepec,ARTEMIO ZAPATA TEJEDA,25,1 kg,AMECAFE,2012,"July 11th, 2012",ARTEMIO ZAPATA TEJEDA,Typica,Semi-washed / Semi-pulped,0.11,0,0.0,,0,"July 11th, 2013",m,1200.0,1200.0,1200.0,56.73472461878255,64.46883241861788,60.79794852084138,59.90469214398085,50.311177252127074,62.80697364481954,100.0,100.0,100.0,66.54771645900715,63.24711469290632
Arabica,nucoffee,Brazil,fazenda grota funda,,,002/1251/0070,nucoffee,1200m,south of minas,Glaucio Carneiro Pinto,4,60 kg,NUCOFFEE,2011,"December 23rd, 2011",NUCOFFEE,Bourbon,Natural / Dry,0.11,0,0.0,Green,2,"December 22nd, 2012",m,1200.0,1200.0,1200.0,63.7921431032108,62.23857099314461,60.79794852084138,57.536456087590935,65.92884500739828,57.96702113838552,100.0,100.0,100.0,57.01416981461682,63.24711469290632
Arabica,nucoffee,Brazil,sitio claro,,,002/1251/0066,nucoffee,1000 m,south of minas,Ricardo Luiz Ferreira,10,60 kg,NUCOFFEE,2011,"December 3rd, 2011",NUCOFFEE,Catuai,Natural / Dry,0.12,0,0.0,Green,2,"December 2nd, 2012",m,1000.0,1000.0,1000.0,63.7921431032108,64.46883241861788,60.79794852084138,64.06237560910118,50.311177252127074,57.96702113838552,100.0,100.0,100.0,60.97769115407209,63.24711469290632
Arabica,"lin, che-hao krude 林哲豪",Taiwan,shi fang yuan 十方源,2016 Tainan Coffee Cupping Event Micro Lot 臺南市咖啡評鑑批次,shi fang yuan 十方源,Taiwan,taiwan coffee laboratory,350,"dongshan dist., tainan city 臺南市東山區",Wang Chao Yung 王超永,10,20 kg,Specialty Coffee Association,2016,"May 18th, 2016","Lin, Che-Hao Krude 林哲豪",Typica,Natural / Dry,0.0,0,0.0,Green,0,"May 18th, 2017",m,350.0,350.0,350.0,61.62526177930171,52.07203828920501,63.35271559255911,59.90469214398085,61.45847938985257,60.42496563103818,100.0,100.0,100.0,63.108751296013764,62.939525042769674
Arabica,kawacom uganda ltd,Uganda,mt.elgon bugisu shamba 2,,kawacom,0,kawacom uganda ltd,1400-1900,eastern,Sipi organic coffee project,1,60 kg,Uganda Coffee Development Authority,2013,"June 30th, 2014",Kawacom Uganda LTD,SL14,Natural / Dry,0.12,0,0.0,Green,1,"June 30th, 2015",m,1400.0,1900.0,1650.0,56.73472461878255,62.23857099314461,58.47385198334097,54.72897410968047,71.77280037198474,57.96702113838552,100.0,100.0,100.0,58.94266813856932,62.939525042769674
Arabica,ethiopia commodity exchange,Ethiopia,contact | sidacoop@ethionet.net,,coffee processing and warehouse enterpri,010/0145,,1500-2000 m,sidamo,Sidama Coffee Farmers Coop. Union,300,6,Ethiopia Commodity Exchange,2009/2010,"June 17th, 2010",Ethiopia Commodity Exchange,,,0.1,0,0.0,,2,"June 17th, 2011",m,1500.0,2000.0,1750.0,56.73472461878255,62.23857099314461,63.35271559255911,61.969754794509214,58.69548950759715,55.58829507324834,100.0,100.0,100.0,63.108751296013764,62.939525042769674
Arabica,philip schluter,Ethiopia,contact | sidacoop@ethionet.net,,coffee processing and warehouse enterpri,010/0145,,1500-2000 m,sidamo,Sidama Coffee Farmers Coop. Union,300,6,Ethiopia Commodity Exchange,2009/2010,"June 17th, 2010",Philip Schluter,,,0.1,0,0.0,,4,"June 17th, 2011",m,1500.0,2000.0,1750.0,44.7917720924768,62.23857099314461,65.32136346838936,64.06237560910118,61.45847938985257,60.42496563103818,100.0,100.0,100.0,60.97769115407209,62.939525042769674
Arabica,松澤宏樹 koju matsuzawa,Thailand,matsuzawa coffee,MCTFHMG15/16,matsuzawa coffee,,matsuzawa coffee,,thailand,Matsuzawa Coffee,50,50 kg,Specialty Coffee Institute of Asia,2015,"June 27th, 2016",松澤宏樹 Koju Matsuzawa,Caturra,Pulped natural / honey,0.12,0,0.0,Green,0,"June 27th, 2017",m,,,,56.73472461878255,57.33580623084404,60.79794852084138,57.536456087590935,65.92884500739828,57.96702113838552,100.0,100.0,100.0,63.108751296013764,62.61259289223267
Arabica,lydiah mwangi,Kenya,karatina,,sagana,KE 9143,c dorman ltd,1800,nyeri,KARATINA,150,60 kg,Kenya Coffee Traders Association,2014,"June 2nd, 2015",Lydiah Mwangi,SL34,Washed / Wet,0.13,0,0.0,Green,0,"June 1st, 2016",m,1800.0,1800.0,1800.0,61.62526177930171,59.88172945979051,56.20877889695938,61.969754794509214,58.69548950759715,60.42496563103818,100.0,100.0,100.0,60.97769115407209,62.61259289223267
Arabica,cadexsa,Honduras,cerro bueno,,cadexsa,13-63-174,cadexsa,1450 msnm,marcala,Omar Acosta,275,1 kg,Instituto Hondureño del Café,2014,"April 25th, 2014",CADEXSA,Catuai,Washed / Wet,0.11,0,0.0,Green,4,"April 25th, 2015",m,1450.0,1450.0,1450.0,59.45567645614405,57.33580623084404,67.0450261809832,54.72897410968047,55.91180052581991,55.58829507324834,100.0,100.0,100.0,66.54771645900715,62.61259289223267
Arabica,the coffee source inc.,El Salvador,several,,la majada cooperative,9-29-1986,,1200 mts,santa ana,Several producers,250,69 kg,Specialty Coffee Association,2010-2011,"August 23rd, 2011",The Coffee Source Inc.,,,0.15,0,0.0,,3,"August 22nd, 2012",m,1200.0,1200.0,1200.0,56.73472461878255,64.46883241861788,67.0450261809832,70.17460675379785,55.91180052581991,62.80697364481954,100.0,100.0,35.404048572007326,57.01416981461682,62.61259289223267
Arabica,grounds for health admin,Nicaragua,santa martha,,beneficio atlantic sebaco,1-053-0222,,800-1050m,jinotega,Juan Alvaro Munguia,2,6,Specialty Coffee Association,2009 - 2010,"May 31st, 2010",Grounds for Health Admin,,,0.18,0,0.0,,2,"May 31st, 2011",m,800.0,1050.0,925.0,59.45567645614405,52.07203828920501,56.20877889695938,59.90469214398085,58.69548950759715,55.58829507324834,100.0,100.0,100.0,70.17460675379785,62.61259289223267
Arabica,consejo salvadoreño del café,El Salvador,monterrey,1-71,j.j. borja nathan,09-392-69,cafetalera del pacifico,1350,apaneca,J.J. Borja Nathan,150,69 kg,Salvadoran Coffee Council,2016,"June 26th, 2017",Consejo Salvadoreño del Café,Bourbon,Washed / Wet,0.0,0,0.0,Blue-Green,2,"June 26th, 2018",m,1350.0,1350.0,1350.0,59.45567645614405,59.88172945979051,53.570342264468884,64.06237560910118,61.45847938985257,55.58829507324834,100.0,100.0,100.0,63.108751296013764,62.11792757845217
Arabica,松澤宏樹 koju matsuzawa,Japan,ada farm,MCRKPBG 15/16,ada farm,,matsuzawa coffee,170,ada okinawa japan,Taijiro TOKUDA,20,1 kg,Specialty Coffee Institute of Asia,,"November 2nd, 2016",松澤宏樹 Koju Matsuzawa,Mundo Novo,Pulped natural / honey,0.12,0,0.0,Green,0,"November 2nd, 2017",m,170.0,170.0,170.0,56.73472461878255,57.33580623084404,60.79794852084138,46.167442201424855,68.45350997602131,60.42496563103818,100.0,100.0,100.0,65.03924947868458,62.11792757845217
Arabica,rodrigo soto,Costa Rica,rio jorco,Tarrazu,rio jorco,5-423-0128,panamerican coffee trading,1150,tarrazu,Johanna,15,69 kg,Specialty Coffee Association of Costa Rica,2015,"October 4th, 2016",Rodrigo Soto,Catuai,Washed / Wet,0.1,0,0.0,Blue-Green,2,"October 4th, 2017",m,1150.0,1150.0,1150.0,65.82315006881252,57.33580623084404,58.47385198334097,59.90469214398085,50.311177252127074,62.80697364481954,100.0,100.0,100.0,60.97769115407209,62.11792757845217
Arabica,fabian calderon mora,Costa Rica,coopetarrazú,,coopetarrazú,5-114-0171,coopetarrazú.r.l,1750,tarrazu,Coopetarrazú,50,1 lbs,Specialty Coffee Association of Costa Rica,2014,"July 6th, 2015",Fabian Calderon Mora,Caturra,Washed / Wet,0.12,0,0.0,Green,0,"July 5th, 2016",m,1750.0,1750.0,1750.0,67.31179990686952,64.46883241861788,63.35271559255911,38.70492587935448,61.45847938985257,57.96702113838552,100.0,100.0,100.0,60.97769115407209,62.11792757845217
Arabica,essencecoffee,Ethiopia,moplaco,,moplaco,33,essence coffee,1900m,yirgacheffe,Moplaco,250,30 kg,Blossom Valley International,2014,"May 23rd, 2015",EssenceCoffee,Ethiopian Yirgacheffe,Washed / Wet,0.1,0,0.0,,3,"May 22nd, 2016",m,1900.0,1900.0,1900.0,65.82315006881252,59.88172945979051,60.79794852084138,59.90469214398085,53.33947586072594,55.58829507324834,100.0,100.0,100.0,60.97769115407209,62.11792757845217
Arabica,essencecoffee,Costa Rica,finca salaca las brisas,,beneficio las brisas,58180422,essence coffee,1750m,costa rica,Maria Elena Castro,20,69 kg,Blossom Valley International,2014,"May 23rd, 2015",EssenceCoffee,Other,Other,0.08,0,0.0,Green,1,"May 22nd, 2016",m,1750.0,1750.0,1750.0,53.78866214870563,52.07203828920501,60.79794852084138,57.536456087590935,55.91180052581991,75.56270040993134,100.0,100.0,100.0,55.14568256562615,62.11792757845217
Arabica,eric thormaehlen,Costa Rica,various,,coricafe sa,5-0048-0052,coricafe s.a.,1200,west valley,CORICAFE BLEND,275,1 kg,Specialty Coffee Association of Costa Rica,2014,"March 5th, 2014",Eric Thormaehlen,Catuai,Washed / Wet,0.11,0,0.0,Green,4,"March 5th, 2015",m,1200.0,1200.0,1200.0,63.7921431032108,52.07203828920501,63.35271559255911,57.536456087590935,58.69548950759715,57.96702113838552,100.0,100.0,100.0,63.108751296013764,62.11792757845217
Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,,beneficio ixchel,11/23/1088,"unex guatemala, s.a.",4300,oriente,AGROPECUARIA QUIAGRAL,250,1 kg,Asociacion Nacional Del Café,2012,"July 17th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.11,0,0.0,Green,4,"July 17th, 2013",ft,1310.64,1310.64,1310.64,63.7921431032108,59.88172945979051,58.47385198334097,59.90469214398085,55.91180052581991,64.68213542417124,100.0,100.0,100.0,55.14568256562615,62.11792757845217
Arabica,juan luis alvarado romero,Guatemala,valparaiso,,beneficio valparaiso,11/1886/02,sertrasa,5000,acatenango,SERTRASA,125,1 kg,Asociacion Nacional Del Café,2012,"July 3rd, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,0.12,0,0.0,Green,4,"July 3rd, 2013",ft,1524.0,1524.0,1524.0,53.78866214870563,59.88172945979051,58.47385198334097,64.06237560910118,55.91180052581991,60.42496563103818,100.0,100.0,100.0,63.108751296013764,62.11792757845217
Arabica,organizaciones de productores de cafe colimense,Mexico,"el nogal, la higuera, los laureles",,cafetaleros de el remudadero s.p.r. de r.l.,"703816889, 108282,703816891",organizaciones de productores de cafe colimense sa de cv,1200,el remudadero,"JORGE TORRES BELTRAN, VICENTE HERNANDEZ OCHOA, IGNACIO TORRES",80,1 kg,AMECAFE,2012,"July 2nd, 2012",ORGANIZACIONES DE PRODUCTORES DE CAFE COLIMENSE,Typica,Washed / Wet,0.13,0,0.0,,3,"July 2nd, 2013",m,1200.0,1200.0,1200.0,59.45567645614405,52.07203828920501,58.47385198334097,61.969754794509214,63.83008247411338,60.42496563103818,100.0,100.0,100.0,60.97769115407209,62.11792757845217
